header	time	ax1	ay1	az1	ax2	ay2	az2
[accel]	5764	-196	-4	16308	-68	252	16404
[accel]	5774	-232	12	16380	-184	200	16336
[accel]	5784	-188	60	16460	-172	28	16548
[accel]	5794	-168	-16	16288	-156	224	16540
[accel]	5804	-104	48	16300	-124	280	16320
[accel]	5814	-168	24	16304	-148	160	16460
[accel]	5824	-80	48	16312	-156	232	16336
[accel]	5834	-244	-44	16284	-56	228	16424
[accel]	5844	-104	-56	16432	-120	144	16276
[accel]	5854	-256	4	16416	-144	160	16372
[accel]	5864	-244	32	16208	-140	212	16608
[accel]	5874	-236	32	16320	-168	204	16536
[accel]	5884	-212	56	16468	-132	304	16284
[accel]	5894	-212	8	16384	-92	216	16476
[accel]	5904	-204	136	16316	-92	292	16356
[accel]	5914	-316	-12	16308	-108	132	16480
[accel]	5924	-112	24	16296	-140	248	16552
[accel]	5934	-324	44	16412	-136	320	16588
[accel]	5944	-280	-64	16400	-132	284	16400
[accel]	5954	-200	60	16512	-280	196	16320
[accel]	5964	-244	88	16384	-52	356	16612
[accel]	5974	-160	32	16336	-124	232	16548
[accel]	5984	-124	48	16380	-128	224	16424
[accel]	5994	-204	84	16320	-120	168	16216
[accel]	6004	-212	-8	16364	-84	204	16304
[accel]	6014	-188	72	16424	-180	56	16456
[accel]	6024	-236	76	16416	-128	140	16412
[accel]	6034	-188	-60	16324	-60	288	16152
[accel]	6044	-240	16	16356	-124	252	16468
[accel]	6054	-168	68	16404	-116	340	16424
[accel]	6064	-148	-12	16372	-144	196	16436
[accel]	6074	-196	-28	16372	-60	192	16496
[accel]	6084	-268	48	16396	-160	244	16492
[accel]	6094	-212	0	16484	-152	128	16332
[accel]	6104	-192	-108	16412	-88	156	16504
[accel]	6114	-196	-20	16336	-108	268	16316
[accel]	6124	-288	20	16408	-92	72	16512
[accel]	6134	-240	-4	16460	-128	228	16436
[accel]	6144	-224	8	16388	-148	188	16340
[accel]	6154	-300	24	16400	-104	288	16484
[accel]	6164	-124	20	16384	-116	288	16580
[accel]	6174	-240	-120	16500	-124	216	16280
[accel]	6184	-304	-120	16344	-128	184	16344
[accel]	6194	-224	20	16244	-108	256	16440
[accel]	6204	-264	8	16284	28	196	16436
[accel]	6214	-308	-28	16308	-68	140	16408
[accel]	6224	-204	-52	16336	-108	188	16504
[accel]	6234	-132	0	16496	-36	236	16528
[accel]	6244	-140	-40	16356	-148	264	16344
[accel]	6254	-272	28	16512	-116	156	16456
[accel]	6264	-204	64	16352	-176	88	16352
[accel]	6274	-156	-44	16376	-84	188	16360
[accel]	6284	-296	72	16428	-120	120	16280
[accel]	6294	-208	12	16400	-196	228	16496
[accel]	6304	-160	80	16420	-172	264	16472
[accel]	6315	-216	-68	16340	-100	352	16424
[accel]	6324	-280	-48	16428	-192	228	16324
[accel]	6334	-140	-28	16372	-176	212	16332
[accel]	6344	-164	-12	16392	-212	304	16480
[accel]	6354	-120	64	16368	-152	200	16456
[accel]	6364	-180	-12	16336	-220	208	16408
[accel]	6374	-184	-28	16396	-120	188	16340
[accel]	6384	-180	36	16184	-108	212	16432
[accel]	6394	-168	-28	16460	-72	196	16280
[accel]	6404	-216	-4	16156	-180	128	16308
[accel]	6414	-100	24	16332	-144	248	16328
[accel]	6424	-80	8	16372	-184	204	16340
[accel]	6434	-180	28	16356	-120	244	16464
[accel]	6444	-188	64	16328	-108	180	16412
[accel]	6454	-188	-4	16412	-140	144	16436
[accel]	6464	-148	40	16400	-132	296	16532
[accel]	6474	-140	4	16312	-96	120	16400
[accel]	6484	-172	-28	16352	-72	144	16324
[accel]	6494	-284	-68	16556	-96	260	16356
[accel]	6504	-220	28	16396	-56	256	16424
[accel]	6514	-156	16	16360	-136	212	16316
[accel]	6524	-236	16	16316	-88	180	16388
[accel]	6534	-132	24	16352	8	228	16416
[accel]	6544	-180	8	16376	-156	160	16436
[accel]	6554	-188	-16	16248	-40	172	16412
[accel]	6564	-164	-12	16256	-164	184	16496
[accel]	6574	-220	-28	16276	-60	260	16308
[accel]	6584	-228	52	16356	-96	272	16476
[accel]	6594	-104	44	16376	-68	308	16300
[accel]	6604	-248	40	16444	-4	316	16432
[accel]	6614	-212	28	16440	-60	184	16324
[accel]	6624	-176	-8	16332	-232	272	16356
[accel]	6634	-228	-24	16236	-188	56	16232
[accel]	6644	-132	-12	16292	-156	224	16424
[accel]	6654	-176	76	16372	-132	168	16376
[accel]	6664	-236	-20	16228	-124	272	16380
[accel]	6674	-188	56	16296	-148	192	16460
[accel]	6684	-196	56	16524	-144	208	16272
[accel]	6694	-108	84	16360	-104	244	16484
[accel]	6704	-164	-20	16396	-32	296	16492
[accel]	6714	-160	36	16408	-248	240	16448
[accel]	6724	-268	112	16548	-188	240	16392
[accel]	6734	-248	48	16388	-96	196	16420
[accel]	6744	-244	-24	16332	-84	96	16204
[accel]	6754	-208	32	16388	-184	288	16512
[accel]	6764	-168	24	16332	-188	140	16288
[accel]	6774	-244	-44	16436	-32	164	16452
[accel]	6784	-240	-12	16372	-140	284	16460
[accel]	6794	-160	76	16368	-156	296	16488
[accel]	6804	-212	-12	16316	-180	124	16368
[accel]	6814	-140	20	16232	-184	260	16300
[accel]	6824	-192	52	16464	-60	216	16304
[accel]	6834	-252	0	16364	-24	208	16564
[accel]	6844	-240	-32	16428	-88	164	16600
[accel]	6854	-244	-84	16292	-136	120	16272
[accel]	6864	-172	-28	16316	-132	212	16492
[accel]	6874	-188	32	16324	-136	180	16464
[accel]	6884	-176	-24	16344	-124	160	16372
[accel]	6894	-140	32	16280	-96	72	16416
[accel]	6904	-132	52	16380	-164	124	16416
[accel]	6914	-152	-4	16408	-176	188	16404
[accel]	6924	-220	16	16272	-156	256	16288
[accel]	6934	-200	44	16364	-84	224	16464
[accel]	6944	-236	8	16256	-224	184	16400
[accel]	6955	-236	56	16348	-236	232	16464
[accel]	6964	-176	56	16356	-80	184	16264
[accel]	6974	-164	48	16244	-100	196	16440
[accel]	6984	-204	32	16312	-32	220	16372
[accel]	6994	-252	44	16532	-84	308	16472
[accel]	7004	-236	-20	16296	-188	264	16388
[accel]	7014	-160	12	16468	-92	232	16320
[accel]	7024	-172	112	16368	-192	224	16260
[accel]	7034	-216	-12	16328	-216	172	16412
[accel]	7044	-140	44	16368	-128	176	16320
[accel]	7054	-212	40	16184	-116	188	16484
[accel]	7064	-200	84	16484	-128	196	16404
[accel]	7074	-236	52	16360	-168	304	16344
[accel]	7084	-144	-68	16264	-32	172	16420
[accel]	7094	-140	72	16460	-124	192	16396
[accel]	7104	-168	60	16256	-84	188	16440
[accel]	7114	-164	-20	16364	-136	168	16444
[accel]	7124	-168	28	16428	-80	316	16388
[accel]	7134	-256	52	16364	-160	176	16396
[accel]	7144	-196	4	16400	-100	200	16364
[accel]	7154	-168	-64	16316	-24	132	16432
[accel]	7164	-236	32	16436	-128	148	16432
[accel]	7174	-240	-88	16232	-64	116	16372
[accel]	7184	-132	-32	16412	-84	168	16472
[accel]	7194	-176	4	16460	-144	160	16364
[accel]	7204	-200	-48	16364	-128	160	16232
[accel]	7214	-144	0	16188	-136	296	16436
[accel]	7224	-204	-56	16372	-84	216	16408
[accel]	7234	-268	36	16400	-60	240	16424
[accel]	7244	-204	92	16296	-80	252	16296
[accel]	7254	-228	84	16324	-88	192	16380
[accel]	7264	-224	44	16324	-132	196	16536
[accel]	7274	-128	-32	16392	-64	104	16492
[accel]	7284	-128	68	16232	-108	208	16528
[accel]	7294	-252	-4	16392	-180	176	16256
[accel]	7304	-168	12	16280	-68	220	16380
[accel]	7314	-168	80	16320	-132	200	16440
[accel]	7324	-224	12	16304	-52	212	16504
[accel]	7334	-228	28	16288	-56	224	16312
[accel]	7344	-208	0	16340	-148	252	16296
[accel]	7354	-228	-40	16384	0	204	16440
[accel]	7364	-152	116	16448	-108	156	16452
[accel]	7374	-276	48	16272	-116	220	16348
[accel]	7384	-264	-12	16248	-156	256	16332
[accel]	7394	-248	-12	16420	-108	240	16516
[accel]	7404	-132	-8	16372	-96	160	16276
[accel]	7414	-268	32	16356	-84	160	16400
[accel]	7424	-168	-8	16372	-88	316	16388
[accel]	7434	-168	52	16232	-220	184	16284
[accel]	7444	-140	16	16388	-224	220	16388
[accel]	7454	-244	-28	16280	-200	236	16488
[accel]	7464	-268	92	16388	-176	164	16472
[accel]	7474	-100	-12	16392	-128	196	16384
[accel]	7484	-184	48	16412	-40	308	16320
[accel]	7494	-224	24	16272	-232	148	16400
[accel]	7504	-240	12	16192	-40	248	16464
[accel]	7514	-120	-24	16452	-32	204	16392
[accel]	7524	-308	-40	16228	-116	228	16380
[accel]	7534	-160	112	16340	-68	280	16500
[accel]	7544	-172	104	16412	-112	340	16476
[accel]	7554	-260	32	16396	-96	252	16564
[accel]	7564	-180	48	16300	-112	196	16408
[accel]	7574	-280	24	16472	-136	308	16488
[accel]	7584	-204	8	16416	-188	276	16324
[accel]	7595	-224	-8	16404	-108	296	16368
[accel]	7604	-192	96	16328	-112	164	16368
[accel]	7614	-244	0	16420	-120	108	16384
[accel]	7624	-136	68	16328	-200	96	16200
[accel]	7634	-204	36	16336	-152	212	16456
[accel]	7644	-292	36	16328	-116	212	16352
[accel]	7654	-192	16	16328	-64	124	16452
[accel]	7664	-132	4	16320	-176	196	16384
[accel]	7674	-276	24	16352	-100	216	16472
[accel]	7684	-228	-8	16296	-112	292	16404
[accel]	7694	-248	-4	16288	-120	220	16420
[accel]	7704	-232	8	16376	-36	172	16504
[accel]	7714	-160	-56	16300	-152	188	16388
[accel]	7724	-256	-24	16360	-80	196	16412
[accel]	7734	-228	-24	16308	-128	208	16332
[accel]	7744	-244	-12	16420	-192	144	16556
[accel]	7754	-168	-20	16308	-76	180	16392
[accel]	7764	-176	28	16296	-88	284	16388
[accel]	7774	-168	-12	16276	-132	156	16236
[accel]	7784	-236	28	16280	-172	172	16364
[accel]	7794	-196	144	16412	-56	216	16304
[accel]	7804	-264	32	16436	16	128	16380
[accel]	7814	-260	4	16420	-52	260	16276
[accel]	7824	-180	24	16340	-84	184	16380
[accel]	7834	-160	4	16328	-56	196	16376
[accel]	7844	-212	0	16372	-64	296	16416
[accel]	7854	-172	44	16416	-176	168	16356
[accel]	7864	-256	-84	16372	-84	180	16264
[accel]	7874	-280	8	16224	-48	216	16424
[accel]	7884	-132	20	16328	-68	188	16404
[accel]	7894	-252	40	16408	-124	212	16364
[accel]	7904	-160	128	16520	-148	172	16324
[accel]	7914	-84	-4	16356	-188	244	16488
[accel]	7924	-160	36	16212	-160	184	16432
[accel]	7934	-284	20	16472	-120	164	16396
[accel]	7944	-244	-12	16456	-148	200	16516
[accel]	7954	-136	0	16252	-88	224	16520
[accel]	7964	-168	80	16524	-100	180	16404
[accel]	7974	-264	20	16448	-160	256	16504
[accel]	7984	-192	24	16332	-48	144	16432
[accel]	7994	-168	-84	16332	-124	172	16508
[accel]	8004	-208	-68	16400	-132	236	16464
[accel]	8014	-212	64	16372	-96	180	16356
[accel]	8024	-252	8	16304	-148	204	16472
[accel]	8034	-296	24	16304	-120	232	16452
[accel]	8044	-192	-32	16340	-84	188	16412
[accel]	8054	-188	40	16452	-172	268	16384
[accel]	8064	-224	-36	16260	-108	208	16332
[accel]	8074	-204	-64	16440	-188	156	16348
[accel]	8084	-152	44	16476	-36	168	16416
[accel]	8094	-220	-100	16424	-68	132	16360
[accel]	8104	-204	116	16380	-152	184	16516
[accel]	8114	-256	-60	16352	-188	204	16460
[accel]	8124	-60	-12	16432	-128	312	16148
[accel]	8134	-260	40	16388	-96	192	16436
[accel]	8144	-200	24	16512	-112	140	16428
[accel]	8154	-244	96	16412	-164	180	16396
[accel]	8164	-232	4	16344	-96	268	16412
[accel]	8174	-212	56	16428	-144	248	16436
[accel]	8184	-288	16	16348	-144	160	16448
[accel]	8194	-184	-80	16372	-28	248	16516
[accel]	8204	-224	-4	16436	-228	292	16352
[accel]	8214	-272	48	16408	-136	156	16304
[accel]	8224	-236	48	16296	-80	72	16372
[accel]	8235	-212	56	16332	-148	96	16292
[accel]	8244	-268	52	16296	-100	196	16548
[accel]	8254	-212	12	16404	-116	204	16432
[accel]	8264	-172	172	16184	-64	172	16300
[accel]	8274	-204	-84	16344	-168	236	16448
[accel]	8284	-276	28	16428	-156	160	16448
[accel]	8294	-160	32	16280	-40	196	16448
[accel]	8304	-160	12	16320	-192	152	16644
[accel]	8314	-228	-4	16484	-168	156	16412
[accel]	8324	-268	112	16304	-104	256	16324
[accel]	8334	-180	-28	16344	-100	236	16436
[accel]	8344	-164	-36	16452	-84	176	16380
[accel]	8354	-184	-8	16276	-160	188	16360
[accel]	8364	-284	-68	16268	-160	216	16324
[accel]	8374	-284	40	16360	-92	292	16476
[accel]	8384	-168	36	16240	-84	176	16372
[accel]	8394	-196	-12	16296	-92	192	16404
[accel]	8404	-96	-44	16456	-148	196	16312
[accel]	8414	-220	-44	16272	-52	184	16420
[accel]	8424	-160	8	16384	-68	176	16384
[accel]	8434	-128	68	16408	-180	168	16452
[accel]	8444	-220	-40	16404	-204	180	16424
[accel]	8454	-340	112	16184	-60	160	16488
[accel]	8464	-236	-80	16312	-116	240	16424
[accel]	8474	-176	68	16408	-156	164	16384
[accel]	8484	-196	52	16456	-180	272	16512
[accel]	8494	-236	44	16396	-176	224	16408
[accel]	8504	-200	16	16384	-116	148	16520
[accel]	8514	-196	36	16464	-120	168	16296
[accel]	8524	-192	16	16420	-208	300	16424
[accel]	8534	-168	-16	16356	-44	164	16312
[accel]	8544	-260	80	16336	-44	148	16336
[accel]	8554	-256	48	16356	-108	140	16540
[accel]	8564	-284	-32	16320	-60	304	16500
[accel]	8574	-220	32	16368	-192	184	16384
[accel]	8584	-196	-64	16380	-48	152	16320
[accel]	8594	-252	12	16420	-136	228	16360
[accel]	8604	-152	8	16356	-72	248	16416
[accel]	8614	-252	88	16356	-180	244	16428
[accel]	8624	-264	140	16508	-116	164	16372
[accel]	8634	-220	-76	16256	-168	284	16452
[accel]	8644	-168	20	16300	-88	252	16424
[accel]	8654	-220	64	16356	-168	196	16484
[accel]	8664	-192	44	16388	-156	112	16416
[accel]	8674	-276	24	16316	-172	220	16232
[accel]	8684	-104	36	16416	-148	260	16396
[accel]	8694	-260	36	16176	-92	204	16412
[accel]	8704	-184	-68	16332	-116	180	16308
[accel]	8714	-228	0	16352	-180	316	16472
[accel]	8724	-140	28	16268	-52	124	16368
[accel]	8734	-200	112	16188	-36	152	16376
[accel]	8744	-188	-32	16420	-116	192	16344
[accel]	8754	-196	12	16324	-48	156	16356
[accel]	8764	-156	-48	16328	-152	204	16340
[accel]	8774	-140	-24	16336	-128	240	16428
[accel]	8784	-164	20	16340	-76	196	16384
[accel]	8794	-192	60	16424	-124	188	16432
[accel]	8804	-196	0	16284	-152	180	16452
[accel]	8814	-172	-32	16288	-76	204	16348
[accel]	8824	-212	136	16432	-84	204	16400
[accel]	8834	-288	16	16456	-132	264	16432
[accel]	8844	-180	-4	16348	-92	288	16452
[accel]	8854	-188	-24	16276	-88	216	16296
[accel]	8864	-116	-8	16420	-40	136	16372
[accel]	8875	-232	4	16380	-144	236	16476
[accel]	8884	-244	-64	16292	-56	232	16332
[accel]	8894	-48	-4	16356	4	196	16508
[accel]	8904	-272	16	16400	-168	196	16524
[accel]	8914	-204	-12	16264	-160	208	16396
[accel]	8924	-100	64	16348	-148	212	16380
[accel]	8934	-260	-20	16320	-72	148	16388
[accel]	8944	-168	32	16556	-36	124	16416
[accel]	8954	-244	84	16300	-52	156	16536
[accel]	8964	-212	32	16324	-120	228	16380
[accel]	8974	-120	100	16316	28	204	16476
[accel]	8984	-208	76	16380	-60	208	16464
[accel]	8994	-156	56	16360	-132	312	16408
[accel]	9004	-204	24	16268	-216	164	16344
[accel]	9014	-200	56	16308	-96	144	16492
[accel]	9024	-292	60	16476	-64	212	16540
[accel]	9034	-320	36	16248	-180	328	16452
[accel]	9044	-356	32	16492	-8	212	16232
[accel]	9054	-168	-72	16360	-132	184	16396
[accel]	9064	-120	-44	16424	-180	244	16492
[accel]	9074	-140	-84	16436	-52	296	16384
[accel]	9084	-264	-20	16424	-216	176	16436
[accel]	9094	-220	36	16360	-196	212	16372
[accel]	9104	-204	52	16348	-68	108	16420
[accel]	9114	-232	16	16352	-180	212	16332
[accel]	9124	-308	40	16296	-116	160	16524
[accel]	9134	-228	40	16320	-124	240	16464
[accel]	9144	-244	104	16376	-204	216	16408
[accel]	9154	-256	-116	16180	-152	136	16320
[accel]	9164	-136	76	16304	-100	172	16408
[accel]	9174	-144	60	16404	-160	216	16276
[accel]	9184	-216	-20	16328	-116	244	16412
[accel]	9194	-244	8	16340	-120	164	16496
[accel]	9204	-204	48	16304	-112	140	16340
[accel]	9214	-136	-16	16572	-148	188	16460
[accel]	9224	-128	16	16396	-180	256	16392
[accel]	9234	-264	48	16368	-112	216	16272
[accel]	9244	-108	44	16356	-164	196	16436
[accel]	9254	-152	-108	16308	-136	240	16444
[accel]	9264	-148	-24	16364	-20	232	16460
[accel]	9274	-176	-16	16328	-140	224	16304
[accel]	9284	-200	-96	16388	-196	152	16368
[accel]	9294	-216	40	16292	-108	228	16384
[accel]	9304	-172	112	16368	-116	236	16312
[accel]	9314	-188	36	16380	-156	240	16464
[accel]	9324	-196	-8	16380	-212	244	16368
[accel]	9334	-188	-8	16348	-160	224	16452
[accel]	9344	-204	-12	16404	-72	224	16520
[accel]	9354	-188	-20	16232	-40	268	16392
[accel]	9364	-152	108	16424	0	96	16408
[accel]	9374	-200	-48	16392	-44	252	16404
[accel]	9384	-216	-56	16288	-204	216	16468
[accel]	9394	-220	-4	16372	-100	196	16432
[accel]	9404	-132	56	16364	-104	192	16376
[accel]	9414	-236	32	16352	-128	188	16320
[accel]	9424	-156	96	16320	-72	212	16464
[accel]	9434	-168	8	16392	-92	208	16476
[accel]	9444	-136	28	16476	-104	236	16392
[accel]	9454	-168	-44	16436	-56	204	16340
[accel]	9464	-288	124	16436	-104	192	16316
[accel]	9474	-172	-12	16356	-244	68	16428
[accel]	9484	-136	64	16396	-152	224	16508
[accel]	9494	-196	80	16316	-48	52	16584
[accel]	9504	-268	-44	16328	-92	212	16520
[accel]	9515	-232	48	16340	-104	212	16484
[accel]	9524	-188	-4	16324	-112	208	16420
[accel]	9534	-124	40	16364	-176	176	16488
[accel]	9544	-168	-28	16520	-84	200	16384
[accel]	9554	-292	0	16496	-116	164	16444
[accel]	9564	-136	4	16368	-168	252	16428
[accel]	9574	-212	-40	16432	-156	312	16516
[accel]	9584	-236	36	16444	-176	228	16420
[accel]	9594	-164	40	16320	-120	196	16556
[accel]	9604	-160	32	16280	-164	184	16424
[accel]	9614	-256	100	16396	-160	308	16396
[accel]	9624	-188	-92	16412	-100	248	16280
[accel]	9634	-240	-16	16372	-156	200	16428
[accel]	9644	-248	120	16260	-120	232	16420
[accel]	9654	-316	-4	16304	-112	308	16380
[accel]	9664	-204	36	16440	-48	304	16432
[accel]	9674	-232	8	16428	-100	156	16488
[accel]	9684	-192	-68	16328	-116	224	16368
[accel]	9694	-220	12	16288	-192	256	16420
[accel]	9704	-220	-28	16344	-152	176	16484
[accel]	9714	-144	60	16432	-120	168	16360
[accel]	9724	-316	16	16288	8	212	16536
[accel]	9734	-232	76	16364	-96	152	16416
[accel]	9744	-124	-32	16448	-8	208	16284
[accel]	9754	-288	56	16288	-44	224	16444
[accel]	9764	-188	16	16336	-68	192	16332
[accel]	9774	-160	-56	16252	-244	252	16380
[accel]	9784	-200	-16	16364	-176	244	16476
[accel]	9794	-148	-16	16444	-132	224	16372
[accel]	9804	-152	-72	16584	-148	252	16544
[accel]	9814	-152	-28	16472	-128	276	16304
[accel]	9824	-172	-80	16412	-100	164	16396
[accel]	9834	-168	12	16264	-136	260	16432
[accel]	9844	-256	-4	16340	-104	260	16384
[accel]	9854	-184	36	16344	-168	168	16376
[accel]	9864	-240	4	16264	-132	176	16528
[accel]	9874	-216	-88	16448	-184	292	16260
[accel]	9884	-148	-64	16204	-104	56	16488
[accel]	9894	-188	108	16336	-132	128	16380
[accel]	9904	-172	-48	16444	-16	200	16416
[accel]	9914	-172	64	16240	-148	248	16396
[accel]	9924	-212	-64	16384	-68	252	16404
[accel]	9934	-120	32	16476	-156	184	16356
[accel]	9944	-196	32	16296	-168	156	16452
[accel]	9954	-148	100	16376	-108	192	16420
[accel]	9964	-152	40	16288	-232	212	16308
[accel]	9974	-240	-68	16344	-32	200	16236
[accel]	9984	-280	72	16404	-164	196	16356
[accel]	9994	-168	8	16268	-144	196	16384
[accel]	10004	-208	4	16280	-148	152	16412
[accel]	10014	-128	24	16284	-92	200	16436
[accel]	10024	-156	48	16328	-40	92	16424
[accel]	10034	-172	16	16312	16	212	16396
[accel]	10044	-168	-20	16312	-52	236	16508
[accel]	10054	-220	76	16352	-180	308	16344
[accel]	10064	-264	4	16504	-152	244	16324
[accel]	10074	-264	56	16444	-120	184	16168
[accel]	10084	-276	-8	16468	-156	200	16504
[accel]	10094	-280	-84	16448	-164	164	16532
[accel]	10104	-116	32	16328	-188	196	16404
[accel]	10114	-144	16	16420	-132	168	16524
[accel]	10124	-140	92	16436	-168	292	16324
[accel]	10134	-140	32	16320	-148	200	16436
[accel]	10144	-260	-40	16260	-224	136	16332
[accel]	10155	-156	140	16336	-136	172	16296
[accel]	10164	-176	20	16356	-100	160	16448
[accel]	10174	-236	-8	16280	-108	164	16360
[accel]	10184	-220	56	16460	-196	212	16340
[accel]	10194	-176	56	16392	-132	352	16328
[accel]	10204	-232	36	16272	-164	204	16296
[accel]	10214	-296	-88	16272	-128	208	16308
[accel]	10224	-248	56	16476	-104	320	16340
[accel]	10234	-224	-16	16408	-96	224	16516
[accel]	10244	-220	-8	16308	-132	176	16436
[accel]	10254	-280	24	16372	-128	172	16332
[accel]	10264	-136	-68	16460	-184	212	16364
[accel]	10274	-32	12	16504	-120	144	16568
[accel]	10284	-172	32	16336	-192	144	16416
[accel]	10294	-256	16	16380	-184	224	16372
[accel]	10304	-224	-4	16356	-180	256	16284
[accel]	10314	-260	32	16260	-152	216	16432
[accel]	10324	-116	-100	16444	-48	204	16416
[accel]	10334	-172	36	16272	-164	332	16464
[accel]	10344	-92	-32	16352	-204	304	16512
[accel]	10354	-152	76	16384	-128	260	16480
[accel]	10364	-256	144	16252	-76	176	16380
[accel]	10374	-260	40	16396	-132	220	16572
[accel]	10384	-228	100	16348	-116	228	16416
[accel]	10394	-236	-20	16452	-144	208	16460
[accel]	10404	-240	84	16356	-100	248	16364
[accel]	10414	-316	12	16364	-60	296	16332
[accel]	10424	-164	-36	16452	-140	208	16320
[accel]	10434	-212	88	16232	-160	224	16408
[accel]	10444	-312	76	16276	-80	200	16336
[accel]	10454	-236	4	16356	-112	196	16408
[accel]	10464	-264	4	16356	-116	220	16232
[accel]	10474	-128	-8	16280	-88	268	16488
[accel]	10484	-152	8	16436	-244	224	16420
[accel]	10494	-208	72	16444	-180	284	16464
[accel]	10504	-288	40	16272	-196	296	16308
[accel]	10514	-232	-20	16380	-132	220	16464
[accel]	10524	-216	80	16508	-24	208	16436
[accel]	10534	-132	32	16252	-156	172	16328
[accel]	10544	-172	-8	16396	-84	204	16396
[accel]	10554	-200	60	16328	-100	128	16396
[accel]	10564	-236	-88	16408	-128	204	16452
[accel]	10574	-188	-32	16384	-224	116	16436
[accel]	10584	-224	-20	16172	-92	200	16508
[accel]	10594	-336	8	16384	-56	192	16408
[accel]	10604	-180	-48	16212	-52	200	16376
[accel]	10614	-184	52	16272	-92	132	16380
[accel]	10624	-192	80	16380	-84	84	16432
[accel]	10634	-208	4	16520	-124	200	16420
[accel]	10644	-208	60	16516	-52	168	16504
[accel]	10654	-144	68	16320	-156	212	16472
[accel]	10664	-244	72	16408	-96	184	16388
[accel]	10674	-304	4	16476	-236	232	16408
[accel]	10684	-164	-36	16336	-140	260	16448
[accel]	10694	-228	-48	16420	-168	184	16324
[accel]	10704	-192	-56	16280	-96	180	16264
[accel]	10714	-176	68	16280	-4	236	16436
[accel]	10724	-232	8	16364	-116	224	16416
[accel]	10734	-212	-68	16388	-200	336	16364
[accel]	10744	-300	52	16328	-148	192	16400
[accel]	10754	-224	120	16332	-88	300	16532
[accel]	10764	-184	56	16340	-80	176	16424
[accel]	10774	-280	40	16284	-84	268	16304
[accel]	10784	-224	36	16344	-60	192	16500
[accel]	10795	-208	12	16368	-48	184	16364
[accel]	10804	-200	64	16408	-140	140	16428
[accel]	10814	-276	-32	16208	-64	220	16524
[accel]	10824	-224	-16	16428	-124	172	16468
[accel]	10834	-192	104	16408	-132	120	16472
[accel]	10844	-176	32	16272	-92	156	16528
[accel]	10854	-236	60	16308	-172	156	16400
[accel]	10864	-288	-28	16408	-100	180	16408
[accel]	10874	-64	-72	16272	-132	248	16524
[accel]	10884	-288	-44	16332	-100	60	16368
[accel]	10894	-168	-4	16280	-56	132	16416
[accel]	10904	-256	64	16396	-132	188	16452
[accel]	10914	-212	60	16328	-96	280	16528
[accel]	10924	-200	8	16400	-124	168	16332
[accel]	10934	-232	-36	16500	-108	216	16424
[accel]	10944	-204	16	16388	-52	136	16416
[accel]	10954	-312	-16	16288	-56	308	16292
[accel]	10964	-256	116	16448	-144	160	16280
[accel]	10974	-236	20	16392	-84	308	16380
[accel]	10984	-204	24	16356	-96	192	16312
[accel]	10994	-240	-28	16384	-232	180	16400
[accel]	11004	-216	-44	16296	-168	224	16544
[accel]	11014	-276	0	16484	-128	208	16292
[accel]	11024	-228	-36	16332	-124	244	16360
[accel]	11034	-228	-16	16256	-124	188	16364
[accel]	11044	-160	24	16344	32	212	16252
[accel]	11054	-224	-40	16352	-180	212	16252
[accel]	11064	-88	-68	16416	-148	172	16384
[accel]	11074	-292	32	16412	-108	248	16412
[accel]	11084	-196	40	16376	-28	212	16304
[accel]	11094	-124	-20	16368	-108	228	16436
[accel]	11104	-312	24	16388	-188	216	16472
[accel]	11114	-204	-28	16296	-152	152	16360
[accel]	11124	-172	-60	16396	-100	204	16464
[accel]	11134	-212	56	16400	-36	236	16456
[accel]	11144	-148	-20	16440	-168	224	16404
[accel]	11154	-104	48	16376	-60	176	16468
[accel]	11164	-292	4	16312	-128	216	16320
[accel]	11174	-208	12	16444	-44	124	16524
[accel]	11184	-232	40	16300	-224	128	16444
[accel]	11194	-228	24	16508	-60	216	16464
[accel]	11204	-188	52	16424	-16	176	16312
[accel]	11214	-192	8	16308	-160	64	16284
[accel]	11224	-88	8	16448	-76	260	16452
[accel]	11234	-244	8	16436	-44	124	16420
[accel]	11244	-240	28	16368	-108	256	16344
[accel]	11254	-236	12	16296	-128	300	16440
[accel]	11264	-236	28	16336	-92	120	16328
[accel]	11274	-176	-104	16400	-120	248	16484
[accel]	11284	-340	64	16472	-124	276	16356
[accel]	11294	-228	12	16340	-116	308	16248
[accel]	11304	-240	24	16344	-80	188	16440
[accel]	11314	-252	-32	16548	-160	212	16532
[accel]	11324	-176	84	16288	-176	216	16416
[accel]	11334	-272	56	16300	-128	252	16556
[accel]	11344	-272	-12	16520	-100	156	16380
[accel]	11354	-168	80	16296	-104	156	16596
[accel]	11364	-188	-4	16280	-72	208	16344
[accel]	11374	-116	84	16368	-228	276	16392
[accel]	11384	-260	100	16392	-88	172	16392
[accel]	11394	-224	0	16412	-112	220	16232
[accel]	11404	-228	56	16396	-44	152	16444
[accel]	11414	-208	40	16264	-176	228	16344
[accel]	11424	-212	-16	16280	-32	252	16660
[accel]	11435	-204	52	16328	-132	240	16408
[accel]	11444	-156	8	16484	-228	268	16484
[accel]	11454	-132	68	16312	-228	164	16248
[accel]	11464	-120	8	16300	-72	240	16276
[accel]	11474	-252	-48	16320	-196	244	16492
[accel]	11484	-108	32	16484	-136	188	16452
[accel]	11494	-204	16	16384	-144	272	16368
